,DHI,DNI,OATmp,ZnT,ZnT Occ Htg Sp,ZnT Clg Sp Eff,ZnT Htg Sp Eff,Htg Stage 1,SF Sts,Htg Stage 2,Clg Stage 1,Clg Stage 2,Occ Sched Cmd,Total Power,hour_of_day,day_of_week,Clg Stages,Htg Stages
2024-06-09 18:25:00-07:00,256.5,242.5,70.625,80.4,70,85,65,0,0,0,0,0,0,0.20552,18,6,0,0
2024-06-09 18:30:00-07:00,252,238,70.45,80.4,70,85,65,0,0,0,0,0,0,0.20585667,18,6,0,0
2024-06-09 18:35:00-07:00,247.5,233.5,70.275,80.4,70,85,65,0,0,0,0,0,0,0.20600334,18,6,0,0
2024-06-09 18:40:00-07:00,243,229,70.10000000000001,80.4,70,85,65,0,0,0,0,0,0,0.20630333,18,6,0,0
2024-06-09 18:45:00-07:00,238.5,224.5,69.92500000000001,80.4,70,85,65,0,0,0,0,0,0,0.20702334,18,6,0,0
2024-06-09 18:50:00-07:00,234,220,69.75,80.4,70,85,65,0,0,0,0,0,0,0.20804,18,6,0,0
2024-06-09 18:55:00-07:00,229.5,215.5,69.575,80.4,70,85,65,0,0,0,0,0,0,0.20653667,18,6,0,0
2024-06-09 19:00:00-07:00,225,211,69.4,80.4,70,85,65,0,0,0,0,0,0,0.20618667,19,6,0,0
2024-06-09 19:05:00-07:00,215.66666666666666,199.08333333333334,69.05000000000001,80.41,70,85,65,0,0,0,0,0,0,0.20711668,19,6,0,0
2024-06-09 19:10:00-07:00,206.33333333333334,187.16666666666666,68.7,80.43,70,85,65,0,0,0,0,0,0,0.20699333,19,6,0,0
2024-06-09 19:15:00-07:00,197,175.25,68.35000000000001,80.46,70,85,65,0,0,0,0,0,0,0.20774001,19,6,0,0
2024-06-09 19:20:00-07:00,187.66666666666666,163.33333333333334,68,80.5,70,85,65,0,0,0,0,0,0,0.20715666,19,6,0,0
2024-06-09 19:25:00-07:00,178.33333333333331,151.41666666666669,67.65,80.5,70,85,65,0,0,0,0,0,0,0.20755,19,6,0,0
2024-06-09 19:30:00-07:00,169,139.5,67.30000000000001,80.49,70,85,65,0,0,0,0,0,0,0.20787999,19,6,0,0
2024-06-09 19:35:00-07:00,159.66666666666666,127.58333333333334,66.95,80.49,70,85,65,0,0,0,0,0,0,0.2078,19,6,0,0
2024-06-09 19:40:00-07:00,150.33333333333331,115.66666666666667,66.60000000000001,80.49,70,85,65,0,0,0,0,0,0,0.20851333,19,6,0,0
2024-06-09 19:45:00-07:00,141,103.75,66.25,80.49,70,85,65,0,0,0,0,0,0,0.20774333,19,6,0,0
2024-06-09 19:50:00-07:00,131.66666666666666,91.83333333333334,65.9,80.47,70,85,65,0,0,0,0,0,0,0.20598334,19,6,0,0
2024-06-09 19:55:00-07:00,122.33333333333333,79.91666666666669,65.55,80.49,70,85,65,0,0,0,0,0,0,0.20579332,19,6,0,0
2024-06-09 20:00:00-07:00,113,68,65.2,80.46,70,85,65,0,0,0,0,0,0,0.20617001,20,6,0,0
2024-06-09 20:05:00-07:00,106.08333333333333,63.75,64.95,80.46,70,85,65,0,0,0,0,0,0,0.20568666,20,6,0,0
2024-06-09 20:10:00-07:00,99.16666666666667,59.5,64.7,80.5,70,85,65,0,0,0,0,0,0,0.20632,20,6,0,0
2024-06-09 20:15:00-07:00,92.25,55.25,64.45,80.5,70,85,65,0,0,0,0,0,0,0.20576333,20,6,0,0
2024-06-09 20:20:00-07:00,85.33333333333333,51,64.2,80.5,70,85,65,0,0,0,0,0,0,0.20595333,20,6,0,0
2024-06-09 20:25:00-07:00,78.41666666666666,46.75,63.95,80.5,70,85,65,0,0,0,0,0,0,0.20598,20,6,0,0
2024-06-09 20:30:00-07:00,71.5,42.5,63.7,80.5,70,85,65,0,0,0,0,0,0,0.20633,20,6,0,0
2024-06-09 20:35:00-07:00,64.58333333333333,38.25,63.45,80.5,70,85,65,0,0,0,0,0,0,0.20649666,20,6,0,0
2024-06-09 20:40:00-07:00,57.666666666666664,34,63.2,82.91,70,85,65,0,0,0,0,0,0,0.20773667,20,6,0,0
2024-06-09 20:45:00-07:00,50.75,29.75,62.95,80.49,70,85,65,0,0,0,0,0,0,0.20472999,20,6,0,0
2024-06-09 20:50:00-07:00,43.83333333333333,25.5,62.7,80.5,70,85,65,0,0,0,0,0,0,0.20401667,20,6,0,0
2024-06-09 20:55:00-07:00,36.91666666666666,21.25,62.45,80.42,70,85,65,0,0,0,0,0,0,0.20435001,20,6,0,0
2024-06-09 21:00:00-07:00,30,17,62.2,80.4,70,85,65,0,0,0,0,0,0,0.20437333,21,6,0,0
2024-06-09 21:05:00-07:00,27.5,15.583333333333334,61.99166666666667,80.4,70,85,65,0,0,0,0,0,0,0.20461667,21,6,0,0
2024-06-09 21:10:00-07:00,25,14.166666666666666,61.78333333333334,80.4,70,85,65,0,0,0,0,0,0,0.20545334,21,6,0,0
2024-06-09 21:15:00-07:00,22.5,12.75,61.575,80.41,70,85,65,0,0,0,0,0,0,0.20534666,21,6,0,0
2024-06-09 21:20:00-07:00,20,11.333333333333332,61.36666666666667,80.4,70,85,65,0,0,0,0,0,0,0.20536667,21,6,0,0
2024-06-09 21:25:00-07:00,17.5,9.916666666666666,61.15833333333334,80.4,70,85,65,0,0,0,0,0,0,0.20613,21,6,0,0
2024-06-09 21:30:00-07:00,15,8.5,60.95,80.340004,70,85,65,0,0,0,0,0,0,0.20697,21,6,0,0
2024-06-09 21:35:00-07:00,12.5,7.083333333333332,60.74166666666667,80.25,70,85,65,0,0,0,0,0,0,0.20801666,21,6,0,0
2024-06-09 21:40:00-07:00,10,5.666666666666666,60.53333333333334,80.1,70,85,65,0,0,0,0,0,0,0.20597334,21,6,0,0
2024-06-09 21:45:00-07:00,7.5,4.25,60.325,79.94,70,85,65,0,0,0,0,0,0,0.20562667,21,6,0,0
2024-06-09 21:50:00-07:00,5,2.833333333333332,60.11666666666667,79.89,70,85,65,0,0,0,0,0,0,0.20587666,21,6,0,0
2024-06-09 21:55:00-07:00,2.5,1.416666666666666,59.90833333333334,79.840004,70,85,65,0,0,0,0,0,0,0.20552,21,6,0,0
2024-06-09 22:00:00-07:00,0,0,59.7,79.83,70,85,65,0,0,0,0,0,0,0.20561,22,6,0,0
2024-06-09 22:05:00-07:00,0,0,59.475,79.89,70,85,65,0,0,0,0,0,0,0.20585667,22,6,0,0
2024-06-09 22:10:00-07:00,0,0,59.25,79.83,70,85,65,0,0,0,0,0,0,0.20624,22,6,0,0
2024-06-09 22:15:00-07:00,0,0,59.025000000000006,79.8,70,85,65,0,0,0,0,0,0,0.20577334,22,6,0,0
2024-06-09 22:20:00-07:00,0,0,58.800000000000004,79.8,70,85,65,0,0,0,0,0,0,0.20637667,22,6,0,0
2024-06-09 22:25:00-07:00,0,0,58.575,79.79,70,85,65,0,0,0,0,0,0,0.20594,22,6,0,0
2024-06-09 22:30:00-07:00,0,0,58.35,79.740005,70,85,65,0,0,0,0,0,0,0.20668334,22,6,0,0
2024-06-09 22:35:00-07:00,0,0,58.125,79.700005,70,85,65,0,0,0,0,0,0,0.20720333,22,6,0,0
2024-06-09 22:40:00-07:00,0,0,57.9,79.65,70,85,65,0,0,0,0,0,0,0.20602,22,6,0,0
2024-06-09 22:45:00-07:00,0,0,57.675,79.49,70,85,65,0,0,0,0,0,0,0.20606,22,6,0,0
2024-06-09 22:50:00-07:00,0,0,57.45,79.41,70,85,65,0,0,0,0,0,0,0.20682333,22,6,0,0
2024-06-09 22:55:00-07:00,0,0,57.225,79.32,70,85,65,0,0,0,0,0,0,0.20734999,22,6,0,0
2024-06-09 23:00:00-07:00,0,0,57,79.200005,70,85,65,0,0,0,0,0,0,0.20705001,23,6,0,0
2024-06-09 23:05:00-07:00,0,0,56.975,79.21001,70,85,65,0,0,0,0,0,0,0.2059,23,6,0,0
2024-06-09 23:10:00-07:00,0,0,56.95,79.200005,70,85,65,0,0,0,0,0,0,0.20583,23,6,0,0
2024-06-09 23:15:00-07:00,0,0,56.925,79.200005,70,85,65,0,0,0,0,0,0,0.20592333,23,6,0,0
2024-06-09 23:20:00-07:00,0,0,56.9,79.200005,70,85,65,0,0,0,0,0,0,0.20648333,23,6,0,0
2024-06-09 23:25:00-07:00,0,0,56.875,79.19,70,85,65,0,0,0,0,0,0,0.20741333,23,6,0,0
2024-06-09 23:30:00-07:00,0,0,56.85,81.75,70,85,65,0,0,0,0,0,0,0.20916668,23,6,0,0
2024-06-09 23:35:00-07:00,0,0,56.825,79.200005,70,85,65,0,0,0,0,0,0,0.20723332,23,6,0,0
2024-06-09 23:40:00-07:00,0,0,56.800000000000004,79.200005,70,85,65,0,0,0,0,0,0,0.20849,23,6,0,0
2024-06-09 23:45:00-07:00,0,0,56.775000000000006,79.170006,70,85,65,0,0,0,0,0,0,0.20844,23,6,0,0
2024-06-09 23:50:00-07:00,0,0,56.75,79.08,70,85,65,0,0,0,0,0,0,0.20824999,23,6,0,0
2024-06-09 23:55:00-07:00,0,0,56.725,78.97,70,85,65,0,0,0,0,0,0,0.20785335,23,6,0,0
2024-06-10 00:00:00-07:00,0,0,56.7,78.83,70,85,65,0,0,0,0,0,0,0.20826332,0,0,0,0
2024-06-10 00:05:00-07:00,0,0,56.625,78.78001,70,85,65,0,0,0,0,0,0,0.20852667,0,0,0,0
2024-06-10 00:10:00-07:00,0,0,56.550000000000004,78.66,70,85,65,0,0,0,0,0,0,0.20813666,0,0,0,0
2024-06-10 00:15:00-07:00,0,0,56.475,78.700005,70,85,65,0,0,0,0,0,0,0.20826,0,0,0,0
2024-06-10 00:20:00-07:00,0,0,56.4,78.62,70,85,65,0,0,0,0,0,0,0.20832,0,0,0,0
2024-06-10 00:25:00-07:00,0,0,56.325,78.59,70,85,65,0,0,0,0,0,0,0.20861,0,0,0,0
2024-06-10 00:30:00-07:00,0,0,56.25,78.6,70,85,65,0,0,0,0,0,0,0.20991667,0,0,0,0
2024-06-10 00:35:00-07:00,0,0,56.175,78.58,70,85,65,0,0,0,0,0,0,0.20858666,0,0,0,0
2024-06-10 00:40:00-07:00,0,0,56.1,78.58,70,85,65,0,0,0,0,0,0,0.20849,0,0,0,0
2024-06-10 00:45:00-07:00,0,0,56.025,78.58,70,85,65,0,0,0,0,0,0,0.20899,0,0,0,0
2024-06-10 00:50:00-07:00,0,0,55.949999999999996,78.57,70,85,65,0,0,0,0,0,0,0.20838,0,0,0,0
2024-06-10 00:55:00-07:00,0,0,55.875,78.53,70,85,65,0,0,0,0,0,0,0.20832333,0,0,0,0
2024-06-10 01:00:00-07:00,0,0,55.8,78.51,70,85,65,0,0,0,0,0,0,0.209,1,0,0,0
2024-06-10 01:05:00-07:00,0,0,55.71666666666666,78.47,70,85,65,0,0,0,0,0,0,0.20846333,1,0,0,0
2024-06-10 01:10:00-07:00,0,0,55.63333333333333,78.46,70,85,65,0,0,0,0,0,0,0.20904668,1,0,0,0
2024-06-10 01:15:00-07:00,0,0,55.55,78.41,70,85,65,0,0,0,0,0,0,0.20932999,1,0,0,0
2024-06-10 01:20:00-07:00,0,0,55.46666666666666,80.96001,70,85,65,0,0,0,0,0,0,0.20907667,1,0,0,0
2024-06-10 01:25:00-07:00,0,0,55.38333333333333,78.37,70,85,65,0,0,0,0,0,0,0.21039334,1,0,0,0
2024-06-10 01:30:00-07:00,0,0,55.3,78.25,70,85,65,0,0,0,0,0,0,0.20968667,1,0,0,0
2024-06-10 01:35:00-07:00,0,0,55.21666666666666,78.170006,70,85,65,0,0,0,0,0,0,0.20950334,1,0,0,0
2024-06-10 01:40:00-07:00,0,0,55.13333333333333,78.02,70,85,65,0,0,0,0,0,0,0.21004666,1,0,0,0
2024-06-10 01:45:00-07:00,0,0,55.05,77.99,70,85,65,0,0,0,0,0,0,0.20952,1,0,0,0
2024-06-10 01:50:00-07:00,0,0,54.96666666666666,77.97,70,85,65,0,0,0,0,0,0,0.20888333,1,0,0,0
2024-06-10 01:55:00-07:00,0,0,54.88333333333333,77.92,70,85,65,0,0,0,0,0,0,0.20924,1,0,0,0
2024-06-10 02:00:00-07:00,0,0,54.8,77.9,70,85,65,0,0,0,0,0,0,0.20944,2,0,0,0
2024-06-10 02:05:00-07:00,0,0,54.71666666666666,77.9,70,85,65,0,0,0,0,0,0,0.20910667,2,0,0,0
2024-06-10 02:10:00-07:00,0,0,54.63333333333333,77.9,70,85,65,0,0,0,0,0,0,0.20896333,2,0,0,0
2024-06-10 02:15:00-07:00,0,0,54.55,77.89,70,85,65,0,0,0,0,0,0,0.20923667,2,0,0,0
2024-06-10 02:20:00-07:00,0,0,54.46666666666666,77.9,70,85,65,0,0,0,0,0,0,0.20941333,2,0,0,0
2024-06-10 02:25:00-07:00,0,0,54.38333333333333,77.9,70,85,65,0,0,0,0,0,0,0.21104333,2,0,0,0
2024-06-10 02:30:00-07:00,0,0,54.3,77.9,70,85,65,0,0,0,0,0,0,0.20950666,2,0,0,0
2024-06-10 02:35:00-07:00,0,0,54.21666666666666,77.91,70,85,65,0,0,0,0,0,0,0.20927666,2,0,0,0
2024-06-10 02:40:00-07:00,0,0,54.13333333333333,77.89,70,85,65,0,0,0,0,0,0,0.20982668,2,0,0,0
2024-06-10 02:45:00-07:00,0,0,54.05,77.86,70,85,65,0,0,0,0,0,0,0.20962,2,0,0,0
2024-06-10 02:50:00-07:00,0,0,53.96666666666666,77.8,70,85,65,0,0,0,0,0,0,0.20950334,2,0,0,0
2024-06-10 02:55:00-07:00,0,0,53.88333333333333,77.770004,70,85,65,0,0,0,0,0,0,0.20984,2,0,0,0
2024-06-10 03:00:00-07:00,0,0,53.8,77.700005,70,85,65,0,0,0,0,0,0,0.20946,3,0,0,0
2024-06-10 03:05:00-07:00,0,0,53.75,77.62,70,85,65,0,0,0,0,0,0,0.20899,3,0,0,0
2024-06-10 03:10:00-07:00,0,0,53.699999999999996,77.57,70,85,65,0,0,0,0,0,0,0.20937668,3,0,0,0
2024-06-10 03:15:00-07:00,0,0,53.65,77.45,70,85,65,0,0,0,0,0,0,0.20933333,3,0,0,0
2024-06-10 03:20:00-07:00,0,0,53.6,77.350006,70,85,65,0,0,0,0,0,0,0.21076667,3,0,0,0
2024-06-10 03:25:00-07:00,0,0,53.55,77.3,70,85,65,0,0,0,0,0,0,0.20954001,3,0,0,0
2024-06-10 03:30:00-07:00,0,0,53.5,77.3,70,85,65,0,0,0,0,0,0,0.20943333,3,0,0,0
2024-06-10 03:35:00-07:00,0,0,53.45,77.3,70,85,65,0,0,0,0,0,0,0.20985666,3,0,0,0
2024-06-10 03:40:00-07:00,0,0,53.4,77.3,70,85,65,0,0,0,0,0,0,0.20926332,3,0,0,0
2024-06-10 03:45:00-07:00,0,0,53.35,77.270004,70,85,65,0,0,0,0,0,0,0.20930001,3,0,0,0
2024-06-10 03:50:00-07:00,0,0,53.300000000000004,77.3,70,85,65,0,0,0,0,0,0,0.20972666,3,0,0,0
2024-06-10 03:55:00-07:00,0,0,53.25,77.3,70,85,65,0,0,0,0,0,0,0.20928334,3,0,0,0
2024-06-10 04:00:00-07:00,0,0,53.2,77.29,70,75.1,69.5,0,0.8,0,0,0,0.9,0.20909001,4,0,0,0
2024-06-10 04:05:00-07:00,0,0,53.1,77.07,70,74,70,0,1,0,0,0,1,5.0317764,4,0,0,0
2024-06-10 04:10:00-07:00,0,0,53,76.58,70,74,70,0,1,0,0,0,1,6.5752234,4,0,0,0
2024-06-10 04:15:00-07:00,0,0,52.900000000000006,76.29,70,74,70,0,1,0,1,1,1,4.1189733,4,0,2,0
2024-06-10 04:20:00-07:00,0,0,52.800000000000004,75.99,70,74,70,0,1,0,1,1,1,4.6642,4,0,2,0
2024-06-10 04:25:00-07:00,0,0,52.7,75.92,70,74,70,0,1,0,1,1,1,5.63365,4,0,2,0
2024-06-10 04:30:00-07:00,0,0,52.6,78.65,70,74,70,0,1,0,0,0,1,3.1469467,4,0,0,0
2024-06-10 04:35:00-07:00,0,0,52.5,75.57,70,74,70,0,1,0,0,0,1,5.8605266,4,0,0,0
2024-06-10 04:40:00-07:00,0,0,52.4,75.37,70,74,70,0,1,0,0,0,1,2.9440033,4,0,0,0
2024-06-10 04:45:00-07:00,0,0,52.3,75.3,70,74,70,0,1,0,1,1,1,4.5453267,4,0,2,0
2024-06-10 04:50:00-07:00,0,0,52.2,75.28001,70,74,70,0,1,0,1,1,1,4.2558565,4,0,2,0
2024-06-10 04:55:00-07:00,0,0,52.1,75.23,70,74,70,0,1,0,1,1,1,2.9204566,4,0,2,0
2024-06-10 05:00:00-07:00,0,0,52,75.100006,70,74,70,0,1,0,0,0,1,5.29703,5,0,0,0
2024-06-10 05:05:00-07:00,0.5833333333333334,0.16666666666666666,52.016666666666666,74.72,70,74,70,0,1,0,0,0,1,3.4862134,5,0,0,0
2024-06-10 05:10:00-07:00,1.1666666666666667,0.3333333333333333,52.03333333333333,74.700005,70,74,70,0,1,0,0,0,1,2.9101834,5,0,0,0
2024-06-10 05:15:00-07:00,1.75,0.5,52.05,74.68,70,74,70,0,1,1,0,0,1,3.48154,5,0,0,-1
2024-06-10 05:20:00-07:00,2.3333333333333335,0.6666666666666666,52.06666666666667,74.68,70,74,70,0,1,1,0,0,1,13.525353,5,0,0,-1
2024-06-10 05:25:00-07:00,2.916666666666667,0.8333333333333333,52.083333333333336,74.64,70,74,70,0,1,1,0,0,1,2.89944,5,0,0,-1
2024-06-10 05:30:00-07:00,3.5,1,52.1,74.59,70,74,70,0,1,0,0,0,1,2.88706,5,0,0,0
2024-06-10 05:35:00-07:00,4.083333333333334,1.1666666666666665,52.11666666666667,74.6,70,74,70,0,1,0,0,0,1,7.624853,5,0,0,0
2024-06-10 05:40:00-07:00,4.666666666666667,1.3333333333333333,52.13333333333333,77.37,70,74,70,0,1,0,0,0,1,9.314847,5,0,0,0
2024-06-10 05:45:00-07:00,5.25,1.5,52.150000000000006,77.23,70,74,70,0,1,0,0,0,1,2.9165134,5,0,0,0
2024-06-10 05:50:00-07:00,5.833333333333334,1.6666666666666665,52.16666666666667,74.11,70,74,70,0,1,0,0,0,1,2.88623,5,0,0,0
2024-06-10 05:55:00-07:00,6.416666666666667,1.8333333333333333,52.18333333333334,74.240005,70,74,70,0,1,0,0,0,1,10.11558,5,0,0,0
2024-06-10 06:00:00-07:00,7,2,52.2,74.05,70,74,70,0,1,0,0,0,1,5.81744,6,0,0,0
2024-06-10 06:05:00-07:00,11.083333333333332,3.75,52.25,74,70,74,70,0,1,0,0,0,1,2.8851933,6,0,0,0
2024-06-10 06:10:00-07:00,15.166666666666666,5.5,52.300000000000004,74,70,74,70,0,1,0,0,0,1,2.8893933,6,0,0,0
2024-06-10 06:15:00-07:00,19.25,7.25,52.35,74,70,74,70,0,1,0,1,1,1,12.46644,6,0,2,0
2024-06-10 06:20:00-07:00,23.333333333333332,9,52.4,73.94,70,74,70,0,1,0,1,1,1,4.3141932,6,0,2,0
2024-06-10 06:25:00-07:00,27.416666666666664,10.75,52.45,73.9,70,74,70,0,1,0,1,1,1,2.8911066,6,0,2,0
2024-06-10 06:30:00-07:00,31.5,12.5,52.5,73.810005,70,74,70,0,1,0,0,0,1,2.8793833,6,0,0,0
2024-06-10 06:35:00-07:00,35.58333333333333,14.25,52.55,73.72,70,74,70,0,1,0,0,0,1,13.388403,6,0,0,0
2024-06-10 06:40:00-07:00,39.666666666666664,16,52.6,73.47,70,74,70,0,1,0,0,0,1,3.2962334,6,0,0,0
2024-06-10 06:45:00-07:00,43.75,17.75,52.65,73.4,70,74,70,0,1,0,0,0,1,2.8805666,6,0,0,0
2024-06-10 06:50:00-07:00,47.83333333333333,19.5,52.699999999999996,73.4,70,74,70,0,1,0,0,0,1,2.8760066,6,0,0,0
2024-06-10 06:55:00-07:00,51.916666666666664,21.25,52.75,73.41,70,74,70,0,1,0,0,0,1,12.78136,6,0,0,0
2024-06-10 07:00:00-07:00,56,23,52.8,73.380005,70,74,70,0,1,0,0,0,1,2.8762133,7,0,0,0
2024-06-10 07:05:00-07:00,59.916666666666664,23.083333333333332,52.78333333333333,73.380005,70,74,70,0,1,0,0,0,1,5.8951,7,0,0,0
2024-06-10 07:10:00-07:00,63.833333333333336,23.166666666666668,52.766666666666666,73.130005,70,74,70,0,1,0,0,0,1,6.33549,7,0,0,0
2024-06-10 07:15:00-07:00,67.75,23.25,52.75,72.96,70,74,70,0,1,0,0,0,1,2.8927133,7,0,0,0
2024-06-10 07:20:00-07:00,71.66666666666667,23.333333333333332,52.733333333333334,73.08,70,74,70,0,1,0,0,0,1,2.8829434,7,0,0,0
2024-06-10 07:25:00-07:00,75.58333333333333,23.416666666666668,52.71666666666667,73.18,70,74,70,0,1,0,0,0,1,12.233737,7,0,0,0
2024-06-10 07:30:00-07:00,79.5,23.5,52.7,73.15,70,74,70,0,1,0,0,0,1,3.5332134,7,0,0,0
2024-06-10 07:35:00-07:00,83.41666666666666,23.583333333333332,52.68333333333333,73.14,70,74,70,0,1,0,0,0,1,2.8705168,7,0,0,0
2024-06-10 07:40:00-07:00,87.33333333333333,23.666666666666668,52.666666666666664,73.22,70,74,70,0,1,0,0,0,1,2.8737767,7,0,0,0
2024-06-10 07:45:00-07:00,91.25,23.75,52.65,73.25,70,74,70,0,1,0,0,0,1,2.8696368,7,0,0,0
2024-06-10 07:50:00-07:00,95.16666666666666,23.833333333333332,52.63333333333333,73.3,70,74,70,0,1,0,0,0,1,2.8642967,7,0,0,0
2024-06-10 07:55:00-07:00,99.08333333333333,23.916666666666668,52.61666666666667,73.29,70,74,70,0,1,0,0,0,1,2.8610733,7,0,0,0
2024-06-10 08:00:00-07:00,103,24,52.6,73.3,70,74,70,0,1,0,0,0,1,2.86092,8,0,0,0
2024-06-10 08:05:00-07:00,111.58333333333333,26.916666666666668,52.675000000000004,73.3,70,74,70,0,1,0,0,0,1,2.8502066,8,0,0,0
2024-06-10 08:10:00-07:00,120.16666666666667,29.833333333333332,52.75,73.3,70,74,70,0,1,0,0,0,1,2.83889,8,0,0,0
2024-06-10 08:15:00-07:00,128.75,32.75,52.825,73.3,70,74,70,0,1,0,0,0,1,2.8505132,8,0,0,0
2024-06-10 08:20:00-07:00,137.33333333333334,35.666666666666664,52.9,73.3,70,74,70,0,1,0,0,0,1,2.8489466,8,0,0,0
2024-06-10 08:25:00-07:00,145.91666666666669,38.58333333333333,52.975,73.310005,70,74,70,0,1,0,0,0,1,2.8424034,8,0,0,0
2024-06-10 08:30:00-07:00,154.5,41.5,53.05,73.3,70,74,70,0,1,0,0,0,1,2.8499234,8,0,0,0
2024-06-10 08:35:00-07:00,163.08333333333334,44.416666666666664,53.125,73.32,70,74,70,0,1,0,0,0,1,2.8566532,8,0,0,0
2024-06-10 08:40:00-07:00,171.66666666666669,47.33333333333333,53.2,73.32,70,74,70,0,1,0,0,0,1,2.85115,8,0,0,0
2024-06-10 08:45:00-07:00,180.25,50.25,53.275,73.310005,70,74,70,0,1,0,0,0,1,2.84964,8,0,0,0
2024-06-10 08:50:00-07:00,188.83333333333334,53.166666666666664,53.35,73.37,70,74,70,0,1,0,0,0,1,2.8491566,8,0,0,0
2024-06-10 08:55:00-07:00,197.41666666666669,56.08333333333333,53.425,73.32,70,74,70,0,1,0,0,0,1,2.8497767,8,0,0,0
2024-06-10 09:00:00-07:00,206,59,53.5,73.33,70,74,70,0,1,0,0,0,1,2.8490934,9,0,0,0
2024-06-10 09:05:00-07:00,206.41666666666666,66.41666666666667,53.59166666666667,73.340004,70,74,70,0,1,0,0,0,1,2.8547134,9,0,0,0
2024-06-10 09:10:00-07:00,206.83333333333334,73.83333333333333,53.68333333333334,73.380005,70,74,70,0,1,0,0,0,1,2.8729467,9,0,0,0
2024-06-10 09:15:00-07:00,207.25,81.25,53.775,73.37,70,74,70,0,1,0,0,0,1,2.8754733,9,0,0,0
2024-06-10 09:20:00-07:00,207.66666666666666,88.66666666666667,53.86666666666667,73.4,70,74,70,0,1,0,0,0,1,2.8732834,9,0,0,0
2024-06-10 09:25:00-07:00,208.08333333333334,96.08333333333334,53.958333333333336,73.380005,70,74,70,0,1,0,0,0,1,2.8744433,9,0,0,0
2024-06-10 09:30:00-07:00,208.5,103.5,54.05,73.4,70,74,70,0,1,0,0,0,1,2.87674,9,0,0,0
2024-06-10 09:35:00-07:00,208.91666666666666,110.91666666666667,54.141666666666666,73.4,70,74,70,0,1,0,0,0,1,2.87555,9,0,0,0
2024-06-10 09:40:00-07:00,209.33333333333334,118.33333333333334,54.233333333333334,73.42,70,74,70,0,1,0,0,0,1,2.8700032,9,0,0,0
2024-06-10 09:45:00-07:00,209.75,125.75,54.325,73.48,70,74,70,0,1,0,0,0,1,2.8726068,9,0,0,0
2024-06-10 09:50:00-07:00,210.16666666666666,133.16666666666669,54.41666666666667,73.55,70,74,70,0,1,0,0,0,1,2.8712633,9,0,0,0
2024-06-10 09:55:00-07:00,210.58333333333334,140.58333333333334,54.50833333333333,73.63,70,74,70,0,1,0,0,0,1,2.8799534,9,0,0,0
2024-06-10 10:00:00-07:00,211,148,54.6,73.68,70,74,70,0,1,0,0,0,1,2.88155,10,0,0,0
2024-06-10 10:05:00-07:00,215.58333333333334,159.08333333333334,54.66666666666667,73.71001,70,74,70,0,1,0,0,0,1,2.8781834,10,0,0,0
2024-06-10 10:10:00-07:00,220.16666666666666,170.16666666666666,54.733333333333334,73.75,70,74,70,0,1,0,0,0,1,2.8726234,10,0,0,0
2024-06-10 10:15:00-07:00,224.75,181.25,54.8,73.86,70,74,70,0,1,0,0,0,1,2.8735666,10,0,0,0
2024-06-10 10:20:00-07:00,229.33333333333334,192.33333333333334,54.86666666666667,73.91,70,74,70,0,1,0,0,0,1,2.8824635,10,0,0,0
2024-06-10 10:25:00-07:00,233.91666666666666,203.41666666666669,54.93333333333334,73.93,70,74,70,0,1,0,0,0,1,2.87485,10,0,0,0
2024-06-10 10:30:00-07:00,238.5,214.5,55,73.95,70,74,70,0,1,0,0,0,1,2.86825,10,0,0,0
2024-06-10 10:35:00-07:00,243.08333333333331,225.58333333333334,55.06666666666666,73.99,70,74,70,0,1,0,0,0,1,2.86764,10,0,0,0
2024-06-10 10:40:00-07:00,247.66666666666666,236.66666666666669,55.13333333333333,74,70,74,70,0,1,0,0,0,1,2.8725333,10,0,0,0
2024-06-10 10:45:00-07:00,252.25,247.75,55.2,74,70,74,70,0,1,0,0,0,1,2.8723733,10,0,0,0
2024-06-10 10:50:00-07:00,256.8333333333333,258.83333333333337,55.266666666666666,74,70,74,70,0,1,0,0,0,1,2.8693233,10,0,0,0
2024-06-10 10:55:00-07:00,261.4166666666667,269.9166666666667,55.33333333333333,74,70,74,70,0,1,0,0,0,1,2.8678467,10,0,0,0
2024-06-10 11:00:00-07:00,266,281,55.4,74,70,74,70,0,1,0,0,0,1,2.8680367,11,0,0,0
2024-06-10 11:05:00-07:00,264.5,293.8333333333333,55.55833333333333,74.01,70,74,70,0,1,0,0,0,1,2.87217,11,0,0,0
2024-06-10 11:10:00-07:00,263,306.6666666666667,55.71666666666667,77.03,70,74,70,0,1,0,0,0,1,3.00456,11,0,0,0
2024-06-10 11:15:00-07:00,261.5,319.5,55.875,74.01,70,74,70,0,1,0,0,0,1,5.76425,11,0,0,0
2024-06-10 11:20:00-07:00,260,332.3333333333333,56.03333333333333,74.02,70,74,70,0,1,0,0,0,1,2.90583,11,0,0,0
2024-06-10 11:25:00-07:00,258.5,345.1666666666667,56.19166666666666,74,70,74,70,0,1,0,0,0,1,2.8854733,11,0,0,0
2024-06-10 11:30:00-07:00,257,358,56.349999999999994,74,70,74,70,0,1,0,0,0,1,2.8882766,11,0,0,0
2024-06-10 11:35:00-07:00,255.5,370.83333333333337,56.50833333333333,77.07,70,74,70,0,1,0,0,0,1,2.88897,11,0,0,0
